mc500.train.63	Author: 561907227;Work Time(s): 1023;Qual. score: 85;Creativity Words: count,not,licking,lamp,can,wear,sip,trouble,mean,winding,seat,use,cook,firing,second	Last Saturday was the best day of Timmy's summer. After waking up at nine and turning on his lamp, Timmy ran downstairs, counting the steps as he always did. There were always seven. At the bottom, he jumped over his dog Lucky who was licking himself clean. Timmy took a bite of toast and a sip of the orange juice his mom Suzie had left on the table for him before running outside to check the mail. Before he made it down the steps, he almost tripped on a big package waiting for him. It was here! Timmy's birthday present from his grandmother Betty had arrived. He brought it into the kitchen, where his dad Ryan was waiting for him with a grin on his face. As Timmy tore into the package, he found the greatest present he could have asked for. It was a huge water gun! Timmy immediately filled it up and ran outside to begin playing. His neighbor Maeby came outside with her water hose after eating her sandwich and the two got in a water fight! Soon, Timmy's dad came outside to play too! He brought 11 water balloons. Soon all five of Timmy's friends were playing in the water with each other. Timmy's water gun was the best toy out there. It worked by winding up the handle before firing the water. Soon it was evening and Timmy's dad was firing up the grill to cook hotdogs and hamburgers for Timmy's friends and their families.	multiple: What was in Timmy's package?	A hose	Orange juice	A water gun	Water balloons	multiple: What did Timmy's dad cook for dinner?	Fish	Hotdogs and hamburgers	A sandwich	Toast	multiple: How many steps did Timmy run down?	Eleven	Seven	Five	Nine	one: What was Timmy's dog's name?	Suzie	Lucky	Ryan	Betty
mc500.train.64	Author: 580891640;Work Time(s): 999;Qual. score: 90;Creativity Words: roaring,eat,strawberry,driver,people,lap,thank,ocean,cut,pretty,shape,hair,stripe,butterfly,nana	Andy the lion lived in Africa.  He was a happy lion, and he liked to lay in the sun all day.  One day when Andy got hungry, he thought about strawberries.  He had never had a strawberry before.  "Oh," he thought, "strawberries must be very tasty."  He thought about how red they were, and how sweet they must taste.  "I have to have a strawberry," said Andy.\newline\newlineSo Andy went to talk to his friends, to find out if they had any strawberries.  He walked to a big field where he saw his friend Billy the Bison.  Andy asked Billy if he had any strawberries.  "No, I don't," said Billy, "All I have is a banana."  Andy was sad, because he really wanted a strawberry, but he wouldn't stop there.\newline\newlineAndy walked to the river to find his friend Charlie, the duck.  It was a long way to walk, but Andy really wanted a strawberry.  When he finally got there, he asked, "Do you have any strawberries?"  "No," said Charlie, "I only have is an apple."  This made Andy really sad, but he wouldn't stop there.\newline\newlineAndy knew that he only knew one other friend who might have a strawberry, and that was David the Elephant.  So he walked and walked and walked until he was finally at his friend David's house.  Andy was tired, but wouldn't give up.  Andy asked, "Do you have any strawberries?"  David said, "Yes!  Help yourself."  Andy was excited, and finally tasted his first strawberry.  Andy thought it was tasty.	multiple: How many friends did he ask for strawberries?	1	2	4	3	multiple: Who finally had a strawberry for Andy?	David	Billy	Charlie	Eric	one: What fruit did any really want to eat?	Strawberry	Apple	Watermelon	Banana	one: What did Andy think of the strawberry?	It was fruity.	It was tasty.	It was sweet.	It was gross.
mc500.train.65	Author: 2653323609;Work Time(s): 911;Qual. score: 85;Creativity Words: toe,meat,stand,kitchen,juice,planting,shape,bull,daylight,sip,tiger,refrigerator,faster,blanket,twinkle	Hailey stood in her kitchen. She was looking for ideas of what to make for dinner. She could make pasta, soup, chili, or steak. She opened the refrigerator and took out a cartoon of juice. She sat down at the table and tried to write a list of ingredients she would need. She finally thought she would make chili for dinner. She took a sip of her juice and she saw she had all the ingredients she needed except meat. \newline\newlineHailey saw she was losing daylight. This made her want to take her car to the store in order to buy the meat. It would be faster than walking.  She quickly went to the back of the store where she knew the meat was stored and took her find to the cashier. When she made her way back into the lot she ran into her friend, Beth, and invited Beth to come to her house for dinner. \newline\newlineWhen they both returned to her home they cooked dinner together and had a wonderful evening.	multiple: Why was Hailey standing in her kitchen?	She wanted to eat pasta	She wanted to make a grocery list	She was thinking about what she wanted to make for dinner	She was getting her car keys	one: Who did Hailey see at the store?	her friend, Beth	her brother, Steve	her sister, Beth	her friend, Steve	multiple: Why did Hailey want to take her car to the store?	She wanted to pick up her friend, Beth	She wanted to stop at Macy's on the way	It would be faster and it was getting dark	She loves driving	one: What did Hailey finally want to make for dinner?	Chili	pasta	steak	pork-chops
mc500.train.66	Author: 2740501634;Work Time(s): 1610;Qual. score: 95;Creativity Words: meat,sun,second,last,blood,phone,cone,poop,rule,drawing,hush,lake,toothpaste,wear,blacking	Angie went to the library with her mother.  First she had to turn in the books she was returning at the return desk.  They said hello to the man there.  He took their books.  Then they went into the adult reading room.  Angie sat in a brown chair at the table.  She made a drawing of her mother.  Her mother found a large red book.  Then they went to the Mystery section.  Angie sat in a blue chair.  She drew a picture of her brother.  Her mother found the book.  It was a green book.  Finally it was time to go to the children's room.  It was Story Hour.  Miss Hudson was there to read to all the children.  She read a book about friendship. After the story Angie sat in the red chair and began drawing.  They were drawing pictures of friends.  Angie drew a picture of her best friend Lilly.  Miss Hudson hung the pictures on the wall.  Then Angie and her mother picked out 8 books to read at home.  They checked the books out and went home.	one: Angie said hello to someone.  Who was it?	the man at the return desk	Miss Hudson	Lilly	her mother	multiple: What did Angie do in the reading room?	She listened to a story.	She sat in a brown chair.	She read a book	She sat in a red chair.	multiple: Where did Angie's mother find the book?	the adult reading room	the Children's room	the return desk	the Mystery section	multiple: What did Angie draw at Story Hour?	Her mother	her brother	Miss Hudson	Her friend Lilly
mc500.train.67	Author: 757689306;Work Time(s): 607;Qual. score: 85;Creativity Words: lift,barn,belting,firework,knob,pea,why,seed,penny,blow,straw,booger,use,zebra,fingernail	It was one week before Halloween and Thomas still needed to find the perfect costume for trick-or-treating. Last year Thomas was a scarecrow, so his mother had stuffed his clothes with straw. Thomas thought that it was okay for a nine year old, but now he was ten and had to do even better. His friends Michael and Brianna were going as a ghost and angel, but Thomas wanted something that was both scary and real. Finally he came up with an idea and headed off to the store with his mother to collect the items. He picked up a black jacket, black gloves, and black cloth. After working through the whole weekend he had finally finished. When he got to school he wouldn't tell anyone what his costume was. He even kept quiet when his teacher, Ms. Frazier, asked him. The next day was Halloween, so Michael and Brianna came over to Thomas's house to meet him for trick-or-treating. They rang the doorbell and were waiting for the door to open when a wolf came running out of the bushes nearby. They both shouted and began to run, but then they heard someone say, "wait for me" from the same direction as the wolf. When they looked again they saw Thomas standing up and laughing. His costume was so real that it had tricked them both. "Great costume," they thought, "we'll have to do better next year" and went off to collect candy from the neighbors.	one: How old was Thomas?	9 years old	10 years old	8 years old	11 years old	one: What was not part of Thomas's costume?	Black cloth	A black jacket	Black gloves	Angel wings	multiple: What was Thomas's Halloween costume?	An angel	A wolf	A scarecrow	A ghost	multiple: How did Thomas scare Michael and Brianna?	He wouldn't answer when they asked about his costume	He was dressed as a scarecrow	He ran out of the bushes dressed as a wolf	He went trick-or-treating with them
mc500.train.68	Author: 861606205;Work Time(s): 2059;Qual. score: 85;Creativity Words: woof,dress,hop,black,middle,doggy,step,drum,granddaughter,star,kick,dingdong,skip,witch,trash	Robert was excited that Halloween was coming.  He and his mother went to the store to look at costumes so that he could pick one.  There was a a witch costume, a horse costume and a costume that looked like a doggy.  Robert thought he would get the dog costume because he thought he could make a great woof sound.  His mother bought it for him and he couldn't wait to wear it.\newline\newlineOn Halloween night, Robert was all dressed to go out trick or treating and waited for his Dad to take him out.  His father told him that he had talked to the lady who lived next door and she was hoping that her granddaughter could go trick or treating with them.  Robert thought it would be okay if she came along and they went to go pick her up.  Robert found out her name was Tessa.  He was happy to see that she was wearing a costume that looked like a kitten.  Their costumes would go well together.\newline\newlineThey went from house to house getting candy.  Some people gave them jelly beans, some gave them chocolate bars and some gave them cookies.  Robert's favorite treat that they got was the chocolate bars.\newline\newlineWhen they got home they saw they had both gotten a lot of candy.  It was a great Halloween and Robert was very happy.	one: What was Robert's favorite treat?	chocolate bars	cookies	a potato	jelly beans	one: What did Tessa's costume look like?	a kitten	a dog	a witch	a mouse	multiple: Why did Robert and his mother go to the store?	to find a witch	to eat candy	to pick out a Halloween costume	to buy groceries	multiple: Which costume did Robert's mother buy for him?	the witch costume	the fish costume	the horse costume	the dog costume
mc500.train.69	Author: 2433395958;Work Time(s): 3896;Qual. score: 90;Creativity Words: thing,wetting,seed,cartoon,ceiling,fist,middle,pudding,stand,nose,sour,go,hill,first,couch	Gia was new in the neighborhood. She really wanted to meet some new friends. She was lonely and tired of playing with her toys all by herself. Her mother told her that the best way to meet new friends was to go somewhere where other kids are at. She remembered seeing a park on the corner when they were moving in. She asked her mother if she could go to the park. Her mother walked her down the street to the park. \newlineWhen Gia got to the park she was not happy. There was no one there. She sat on a swing and looked at the ground. It seemed like this was going to be another lonely day. Gia heard a noise and looked up. There was a girl coming down the hill. She smiled, but she was a little scared. What if she wasn't nice? That would make her sad. Gia was so happy when the girl walked up and said, "Hi, my name is Julie. What's yours?"	one: Where was the park?	Over the hill.	In another neighborhood.	On the corner.	At the school	multiple: Why did Gia go to the park?	To meet some new friends.	To swing by herself.	To play with her toys.	To run up the hill.	multiple: Why was Gia lonely?	She had no friends in the new neighborhood.	Her mother wouldn't let her go outside.	She didn't like to share when she played with her toys.	Nobody kids lived in her neighborhood.	one: Who walked with Gia to the park?	Julie.	Her friends.	She walked by herself.	Her mother.
mc500.train.70	Author: 68837787;Work Time(s): 644;Qual. score: 85;Creativity Words: hurry,wheel,hush,wear,coffee,animal,rain,smell,triangle,splash,cartoon,stupid,run,eye,red	Anna loved the beach and went as often as she could. She liked the birds and the waves.  Jason did not like the beach. He did not like how warm the sand was. He didn't like the salt in the water. Jason wanted to stay home. Jason went to the beach with his mother and father and met Anna. She had a red kite that Jason liked very much. Anna was having trouble getting the kite in the air and was sad. Jason went over to help her and together they got the kite into the air and watched it go higher and higher. Anna let Jason fly the kite for a little bit. After that Jason was hungry. Anna showed him that she had brought a green Picnic basket from her house. Inside the picnic basket there were cakes and sandwiches and salad and some fruit. Jason had brought lemonade in a blue bottle and shared it with Anna. It was the most fun Jason had at the beach.	one: What color is the Kite?	Blue	Blue and green	Red	Green	multiple: What did Anna bring to the beach with her?	A Bottle of lemonade	Blue Kite	Kite and picnic basket	Jason and his dad	multiple: Why did Jason not like the beach?	Salt in the water and Sand	Birds	Anna	Waves	one: where does the story take place?	Anna's house	None of these places	On the beach	At Jason's house
mc500.train.71	Author: 3703572249;Work Time(s): 4323;Qual. score: 85;Creativity Words: sun,train,size,booger,head,straw,driver,jelly,pocket,dresser,get,splash,feed,soda,block	Max was a little dog that loved to ride the train. Every day when the sun came up Max would run down to the stop and wait until the train stopped and jump on. He thought this was the best time of his life. He always wore a blue collar and a red piece of fabric. Except for on the weekends he would wear a green collar. Sometimes when Max would run next to the train, he would get a splash of mud on his fur. His friend, Bob, didn't like it when Max came home dirty. If Max came home with mud on his fur, Bob would make him sleep outside for the night, but if Max came home clean he would sleep in the house. Max didn't mind sleeping outside, because he could hear the train's whistle and he would dream all night about the train. The funny thing about Max was that he didn't like going for a drive with Bob in a car, on a bike or in a boat. The only way you get Max to go somewhere was on a train. Max must have been a train driver in a past life.	one: What was the dog's name?	Max	Bob	Driver	Dog	multiple: What color did collar did the dog wear on Mondays?	red	green	blue	yellow	multiple: Where did the dog sleep if he came home dirty?	house	car	train	outside	one: What did the dog love to ride on?	train	car	bike	boat
mc500.train.72	Author: 3010680160;Work Time(s): 1253;Qual. score: 90;Creativity Words: belt,lap,hot,mouse,flower,cheese,leg,winning,giant,pretty,win,scissor,dinnertime,start,close	One hot afternoon in the summertime a family and their dog were getting ready to have a dinnertime picnic in the park. The dishes in the picnic included peanut butter and jelly sandwiches, watermelons, potato salad, and chocolate cookies. When they got to the park the father, George, was looking for a good place to have the picnic. While they were walking they bumped into their neighbors, Robert and Natalie, and their twins, Anson and Anne and their dog Emile. Robert explained that it was the twins' birthday and they were celebrating by going out for a walk. They said goodbye and kept looking for a picnic spot. He chose a nice spot under a tree that would keep the family cool. While setting up the picnic, the mother, Barbara, told the son, Ralph to go play with their dog, Scout, to pass some time until it was time for dinner. Ralph found a stick and began to play fetch with Scout down the hill. Some time passed and Ralph began to return to the picnic with Scout. Along the way back he picked a flower to give to his mom because it was Mother's day. When he arrived he gave the flower to his mom and she said, "Thank you so much, Ralph!" His mother poured him a cool and tasty glass of lemonade. It tasted extra good because it was so hot outside! Ralph sat down and enjoyed the picnic with his family under the large tree.	one: What did Barbara give to George after he gave her a flower?	Chocolate Chip Cookie	Watermelon	Peanut Butter and Jelly Sandwich	Lemonade	multiple: What is the name of Ralph's Mother and Father?	Anson and Anne	Scout and Emile.	Barbara and George	Robert and Natalie	one: What was the name of the family dog?	Barbara	George	Scout	Ralph	multiple: Where did the family have dinner and why?	Under the tree, because it was hot outside.	Next to a flower, because it was pretty to look at.	Down the hill, because Scout wanted to play fetch.	At their neighbors house, for a birthday.
mc500.train.73	Author: 1761097910;Work Time(s): 1215;Qual. score: 85;Creativity Words: wood,blacking,letting,sidewalk,wag,blanket,store,roar,moo,naughty,line,bedroom,warmer,purple,closing	John was a very naughty boy.  He liked playing tricks on people.  Sometimes he would call Mrs. Walker at the hat store and roar at her on the phone.  Sometimes he would leave his wet blanket on the sidewalk so that it would squish under people's feet when they walked past.  Sometimes he would moo at his sister, June, to annoy her.  One time he even painted his friend Jack's bedroom purple without asking.\newline\newlineThis upset Jack very much.  Jack did not want his bedroom to be purple.  Jack liked his bedroom blue and white, like his favorite sport's team.  Whenever Jack was sad his dog, Scamp, was also sad.  John's naughty actions really hurt Jack's feelings so he tried to hide from John.  John found Jack anyway.  \newline\newline"Why are you hiding from me?" asked John.\newline\newline"You were naughty.  You painted my bedroom without asking.  You even made Scamp sad and now his tail won't wag."\newline\newlineJohn felt very bad about hurting his friend's feelings.  He wanted to make his friend happy again.  The problem was he was out of paint.  John thought long and hard.  He had an idea!  He ran to his house and grabbed his favorite toy, his yellow dinosaur.  He handed it to Jack.  "I'm sorry about your room.  I won't do anything like that again.  I can't fix it right now, but you can have my dinosaur until I fix your room."\newline\newlineJack accepted John's apology and both boys were happy.  Scamp could wag his tail again.	multiple: How did John hurt Jack's feelings?	He put a wet blanket on the sidewalk.	He painted his bedroom purple.	He mooed at his sister.	He roared at Mrs. Walker.	one: Whose tail wouldn't wag when he was sad?	John	June	Jack	Scamp	multiple: What color did John paint Jack's bedroom?	blue	yellow	purple	white	one: What was the name of John's sister?	Mrs. Walker	June	Scamp	Jack
mc500.train.74	Author: 1904494757;Work Time(s): 1457;Qual. score: 85;Creativity Words: princess,moon,playtime,cool,lake,smile,hot,dish,insect,shout,kiss,watch,plant,family,forward	Lucy was walking with her family in the woods, far away from the city.  Her father helped her see all kinds of animals.  It was like going to the zoo.  They saw deer, a moose, a fox, and a bear.  The bear ran away when her brother shouted.  Lucy thought that was lucky, because she was a little scared of it.  Her father showed her a whistle to blow in case she got lost.  Her brother kept stealing it.  While they were walking down by a stream, Lucy's Mom was making sandwiches for everyone.  Lucy's brother Jim kept blowing the whistle.  He told her that he was going to steal her sandwich if he got there first.  That made her mad!  She really wanted her turkey sandwich and not a peanut butter and jelly sandwich.  When their mom called, they both ran back as fast as they could.  Since Jim was older, he was faster and beat her to the picnic.  Lucy started crying.  She thought Jim stole everything!	multiple: Who did the whistle belong to?	Jim	Her brother.	Her Mother.	Lucy	one: Where did Lucy and her family go walking?	In the woods.	In a park.	In the city.	In a zoo.	multiple: Why did Lucy cry?	Her brother splashed her in the stream.	Her brother stole her sandwich.	Her brother fell and hurt himself.	Her brother left her in the woods.	one: What kind of animal ran away when her brother shouted?	A fox.	A Bear.	A deer.	A rabbit.
mc500.train.75	Author: 2287713534;Work Time(s): 2707;Qual. score: 90;Creativity Words: help,library,sleep,corn,scissor,outside,flower,sock,stripe,water,crossing,build,worm,ice,spider	Robin's First Flight\newline\newlineRobin was a little baby bird who was born only 6 weeks before.  Her mother took care of her and her brothers and sister by feeding them bugs and worms.  Robin had 2 brothers.  She also had one sister.  During this time, Robin grew and grew and got stronger and stronger.  Her feathers got longer, too.  \newline\newlineThe day had finally come when mother bird told Robin and her brothers and sister that they would be learning to fly for the first time.  Chirps of joy were heard from all the baby birds.  All except for Robin.  She was too afraid to fly out into the world.  She wanted to stay in her comfy nest with all of her family for the rest of her life.  She also wanted her mother to feed her for the rest of her life. Mother bird told Robin how exciting it was to fly and see all the beautiful flowers and trees and told her she would help her learn like she did when she was a baby bird. She told her that she would meet lots of other bird friends, too. \newline\newlineSo Robin tried not to be scared, even as she saw both of her brothers and sister fly off the nest and out into the world.  They looked so happy.  Then it was her turn.  She spread her wings, closed her eyes and jumped out of the nest.  After a few seconds, she opened her eyes to see that she was actually flying.  Oh happy day!  It was everything her mother said it would be.  The world looked so big and Robin couldn't wait to see it all.	one: What is the name of the baby bird?	sister	Robin	baby bird	brother	one: How old was the baby bird?	4 weeks	6 weeks	2 weeks	1 month	multiple: How many brothers and sisters did baby bird have?	No brothers and sisters	3 sisters and 1 brother	2 brothers and 1 sister	2 brothers and 2 sisters	multiple: How come baby bird have didn't want to leave the nest?	She wasn't done growing and was scared of cats.	She was scared of falling to the ground and that she would make friends.	She would miss her mother and was nervous she wouldn't find any food on her own.	She wanted to stay with her family and have her mother feed her for the rest of her life.
mc500.train.76	Author: 543782117;Work Time(s): 2621;Qual. score: 85;Creativity Words: fire,ox,fridge,stranger,let,fork,stairway,want,paste,twirl,warm,booger,thunder,quiet,football	Sean the dragon liked the color green. He didn't like golden coins. They were too yellow. Every day he would go out and find green things to cover his bed of old treasure. He would put grass and clovers and leaves and vines all over his cave. The other dragons were worried.  When you breathe fire, it's not a good idea to sleep around a lot of plants.  They were afraid Sean might get hurt. Sean didn't think so but his bed never stayed green and he was getting tired of doing nothing but making his bed.  One day he went to visit his friend Zarah and he saw a piece of green in a golden necklace. "What's that?" he asked.  "That's a green stone," she told him. "Sometimes my treasures have them. I don't really like them. They're too green. I like yellow things."  "If I bring you yellow things, can I have it?" Sean asked. "Yes you can," Zarah said, "But it has to be treasure, or things that won't catch fire."  So Sean went to go find treasure. When he was gone Zarah told the other dragons. They said that they would trade all their green treasure to Sean too so he could have a safe dragon bed in his cave.  Soon Sean had more than enough green stones to cover his bed.  Green stones never got old and brown.  They don't catch fire either.  So, now everyone was happy.	one: At the end of the story how did Sean make his bed green?	Green cloth	Spray paint	Putting plants on top of his bed	Trading treasure for green stones	one: What color does Zarah like?	Yellow	Red	Green	Blue	multiple: Why did Sean cover his bed with plants?	So it would not look like Zarah's bed	He wanted a soft bed.	Because Plants smell good.	Because he wanted a green bed	multiple: Why didn't the other dragons like Sean's bed?	Because they don't like green	Because they don't like plants	Because they didn't want him to get hurt	Because it wasn't like all the other beds.
mc500.train.77	Author: 2832666543;Work Time(s): 5707;Qual. score: 100;Creativity Words: zebra,fingering,biscuit,wire,pudding,diaper,cartoon,feather,chirp,vegetable,marshmallow,build,gum,bye,penny	Elizabeth jumped right out of bed on Saturday morning.  Today was the day her father was going to take her and her sister, Rebecca, to the zoo.  Her mother made them biscuits and eggs for breakfast.  The two girls were too excited to sit still.  They didn't even watch any cartoons before they left for the zoo in the car.  The first thing they saw was a zoo worker carrying a pail of fish.  He was going to feed the penguins.  The penguins looked funny walking on land but were very fast swimmers in the water.  Next, the girls ran to where the pandas live.  The pandas were playing by rolling down the hill.  After watching the pandas, the girls and their father moved to where the lions were.  One lion was asleep on his back but the others were in a circle eating some meat.  It did not look tasty.  The girls didn't want to watch this any more so they walked to where the zebras were eating grass.  Rebecca thought it would be fun to ride one like a horse.	multiple: What did Rebecca want to do with a zebra?	Roll down the hill with it.	Swim with it.	Ride it.	Jump with it.	multiple: What did the zoo worker feed the penguins?	Eggs.	Fish.	Meat.	Grass.	one: What animals that the girls saw were not black and white?	The zebras.	The lions.	The penguins.	The pandas.	one: Who made breakfast?	Their father.	Elizabeth.	Their mother.	Rebecca.
mc500.train.78	Author: 2185095036;Work Time(s): 1127;Qual. score: 95;Creativity Words: cookie,belly,yes,bleed,thank,roll,blacking,soda,stand,daughter,sidewalk,squirrel,hamster,bantling,name	Sam was driving. It was late, it was dark, it was raining, and he was out of cookies. His squirrel was asleep in the passenger seat, as was his hamster, in the back seat. He had gone down to the beach for the day, but it had started raining, so he had started driving back. But he had gotten lost. Now, he thought he was on the right way back.\newline\newlineHis headlights were not very strong. He could only see a few feet in front of him, except when the lightning hit. When the thunder came after, his squirrel, Joey, and his hamster, Broey, turned over in their sleep.\newline\newlineSuddenly, lightning and thunder hit at the same time. There was a bright light and a crunching sound. A tree fell in front of the car!\newline\newlineSam hit the brakes. The car slowed down and stopped, and he got out. Sam walked up to the tree. He tried pushing it. It was too heavy. What would he do?\newline\newlineHe heard the car door open and shut behind him.\newline\newlineIt was Joey! And Broey!\newline\newlineTogether, the three of them pushed. Joey and Broey were small, but strong. And together, they moved the tree.\newline\newlineThey got back in the car. Sam was wet, and turned on the heater. He was tired, but he knew he would get home now - thanks to his animal friends.	one: Why did Sam leave the beach?	Because a tree fell	Because it got dark	Because it had started raining	Because his pets wanted to leave	one: Why couldn't Sam see far ahead?	Because it was dark	Because he forgot his glasses	Because he was tired	His headlights were not very good	multiple: What did Sam see and hear when the tree fell?	He saw the tree fall and heard a smack	He saw lighting and heard his hamster yell	Thunder, a bright light and a bump	Thunder, a bright light and a crunching sound	multiple: Was Sam lost?	Sam was most of the way home	Sam was completely lost	Sam was going the wrong way	Sam was lost but thought he was on the right way back now
mc500.train.79	Author: 3555112059;Work Time(s): 1101;Qual. score: 95;Creativity Words: bowl,picture,bearing,must,nighttime,phone,ear,pocket,shower,movie,wood,twinkle,bush,chipmunk,pin	At night, the magical chipmunks come out to play in the woods. They shower in bowls, and take pictures with their phones. They brush their teeth until they twinkle. They hide in the bushes and play games. There is one game they really like. To play, one chipmunk puts his ear on the phone, and another hides in the woods with a different phone. One chipmunk walks through the woods looking for the hiding chipmunk. The hiding chipmunk tells 'hot' or 'cold' to the first one on the phone. If 'hot', he is very close to finding! If 'cold', he's very far away! Chipmunks love to be hot, so there is a twist to this game! These magical chipmunks can change the temperature with their voice, so if the hiding chipmunk says cold, all the chipmunks becomes colder. If the hiding chipmunk says 'hot', all the chipmunks become hotter. Oh, how the chipmunks love to play this game! But they don't like to lose!	one: Where does the chipmunk put his ear?	in the bowl	in the woods	on the phone	in the shower	multiple: How do the chipmunks feel if they win the game?	cold	hot	mad	twinkly	one: When do the chipmunks come out to play?	at night	in bowls	during the day	in the woods	multiple: If the chipmunk says, 'cold', the looking chipmunk is...	hot	far away	bored	close
mc500.train.80	Author: 1859599066;Work Time(s): 834;Qual. score: 100;Creativity Words: eat,reach,adult,butterfly,run,yesterday,naughty,granddaddy,cutting,voice,shoulder,smoke,count,cat,daughter	Once there was a granddaddy named Tom who hadn't seen his daughter Rachel in many years. Rachel had a daughter of her own named Melissa, but she and Tom had had a fight before Melissa was born. Because of that, Tom had never met Melissa. Tom's wife Marge had died many years before, so he lived alone. He liked living alone, but he missed Rachel. Tom spent most of his time working in his garden. He liked to plant pumpkins, peppers, and tomatoes. He hated peas and broccoli, so he never planted them. He liked zucchini and spinach, but he didn't have any of those plants to plant. One day Tom got a call on his phone. He picked it up and asked who it was. The voice on the other end of the line said, "It's me, Rachel." Tom was so surprised he almost dropped the phone. He said, "Rachel, is it really you? I can't believe it." Rachel said that she had been thinking about Tom and she wanted to make up for their fight. Tom was so happy. They were going to meet the next weekend. Even before he hung up, Tom could imagine himself hugging his daughter. He sat down and thought about everything he wanted to say to her.	one: What was the name of the granddaddy's daughter?	Melissa	Marge	Tom	Rachel	multiple: What did Tom do after he hung up the phone?	Sat down and thought about everything he wanted to say to Rachel.	Hugged Rachel.	Worked in his garden.	Dropped the phone.	multiple: What did Tom plant in his garden?	pumpkins, peppers, and tomatoes	peppers, zucchini, and spinach	broccoli, tomatoes, and zucchini	pumpkins, peas, and tomatoes	one: Why did Tom live alone?	Because he liked it.	Because Rachel told him to.	Because his wife Marge had died many years before.	Because he wanted time to work in his garden.
mc500.train.81	Author: 2464657823;Work Time(s): 562;Qual. score: 95;Creativity Words: right,close,friend,build,shout,stripe,plate,frosting,quiet,playground,green,fast,box,day,thank	Alex was right next to his close friend when he heard a strange noise. He was afraid of this noise so he built a shield. From behind the shield, Alex had to shout, "Who is there?" Then he saw an animal that had a green stripe across its back. Alex was scared. Then the animal stepped into a plate filled with frosting and the animal slipped and fell on the ground. Alex had to be quiet so he could get to the out and to the playground without the animal hearing him. After he was far enough away, Alex started to run very fast. He ran and ran until he finally made it to the playground where he hid for the rest of the day in the sand box. When he felt safe he called his mother and had her pick him up and get away. When his mom got there, Alex said, "Thank you for coming to get me mom, I was so scared." His mom told him, "You are very welcome Alex. I'm here whenever you need me."	one: Who did Alex call?	his mom	the playground	the animal	his close friend	multiple: Where was Alex when he called his mom?	on a plate	with the animal	eating frosting	in the sand box	multiple: Why was Alex scared?	he saw an animal	he was next to his close friend	he heard someone shout, "Who is there?"	his mom wouldn't pick him up	one: What color was the animal's stripe	green	frosting	playground	sand
mc500.train.82	Author: 2248064400;Work Time(s): 4699;Qual. score: 85;Creativity Words: squirrel,sand,let,side,toss,kitty,driver,stand,singing,circus,glass,cough,thing,home,sofa	There were four brothers that lived together in a small house on the east side of town.  The brothers' names were Bob, Billy, Bryan and Baker.  Each brother was one year in age.  The oldest brother Bob was nine, the second eight, the third seven and the youngest was only six.  Each boy also had something that they were good at that no one else could do.  Baker, the youngest boy was good at magic tricks. Bob was the basketball star, Billy was great at football and Bryan was good at baseball. Each boy liked to watch the others show off their skills.  One afternoon Baker put on a magic show.  For this trick he would need three things.  First, he needed four cups each a different color.  The cups colors were green, yellow, blue, and white.  He would need one white ball and two helpers which the parents happily volunteered for.  He started by showing his brothers the inside of each cup as well as the normal white ball.  He then placed the white ball inside the white cups and moved them around really fast.  Next his parents covered the four cups with a magic blanket.  Baker said some magic words and then his helpers removed the blanket.  To his brothers amazement there were only the three colored cups left.  Each brother got to look under a cup.  After flipping up each cup they saw that there was no white ball.  Just a single green ball inside the green cup!  How did you do that they yelled!  A magician never gives up his secrets.	one: Which cup was the ball in at the end of the trick?	Blue	Green	Yellow	White	one: What could Baker do that his brothers could not?	Basketball	Football	Magic Tricks	Baseball	multiple: How many cups were left after the helpers removed the blanket?	Four	One	two	Three	multiple: How old was Baker?	nine	eight	six	seven
