mc160.train.24	Author: 2356764113;Work Time(s): 4147	Chocolate was a box turtle.  Lauren found her one day on the side of the road, hiding in\newlineher old, worn shell, frightened by the cars going by.  Lauren picked Chocolate up to help\newlineher cross the street, because Lauren knew that turtles are very slow and cars are very\newlinefast.  After Lauren got Chocolate to the other side of the road, Chocolate peeked her head\newlineout of her shell and looked at the little girl.  Lauren saw that not only was Chocolate's\newlineshell worn, one of her eyes was shut.  Lauren thought Chocolate needed more help from her, so\newlineLauren took the turtle home.  Lauren hid Chocolate in her bathtub, because she was worried\newlinethat her mother would be mad. Lauren went to look up what turtles like to eat and left\newlineChocolate alone in the bathtub.  Lauren was still looking up  turtle facts when she heard\newlineher mother call out, "Lauren, get in here now!"  Lauren knew she was in trouble.  But when\newlineLauren came into the bathroom, her mother was smiling.  Lauren's mom told her that she had\newlinea turtle when she was a little girl.  Lauren and her mom took Chocolate to an animal\newlinedoctor who treated sick turtles.  The doctor gave them special drops to put in Chocolate's\newlineeyes.  Lauren put the drops in Chocolate's eyes, like the doctor told her and soon the\newlineturtle's eyes were all better. Chocolate's shell was still old and worn looking, like an\newlineold shoe, but now her eyes were beautiful, like the golden jewels on Grandma's earrings.\newlineLauren was glad that she helped Chocolate.	one: Who was Chocolate?	a cat	a dog	a lizard	a turtle	multiple: What did Chocolate have at the beginning and the end of the story?	a worn shell	beautiful golden eyes	bright green eyes	a shiny shell	one: Where did Lauren hide Chocolate?	in a closet	in a box	in her backpack	in the bathtub	multiple: What did Lauren do to help Chocolate?	fed her and put drops in her eyes	helped her cross the road and gave her a bath	helped her cross the road and put drops in her eyes	gave her a bath and fed her
mc160.train.25	Author: 3638994496;Work Time(s): 1731	School is out for the summer.  Jake and Jimmy are playing on a baseball team. They are\newlineboth nine years old this year.  Their team is called the Knights.  Jake plays first base\newlineand Jimmy is a pitcher.  They both love baseball.  They started playing when they were\newlinefour years old.  It is so fun for them.  Their team has won three games so far.  They beat\newlinethe Jets, the Bluejays, and the Hawks so far.  They have not lost any games yet.  They are\newlineplaying the Tigers today.  The Tigers have not lost any games either.  The score was one\newlineto one until the last inning.  There were two outs.  Jimmy came to the plate.  The pitcher\newlinenamed Johnny threw the ball hard.  Jimmy swung his bat too late and missed.  He missed the\newlinenext pitch too.  It was too fast.  He was ready for the next pitch.  He hit it hard to\newlinecenter field.  The Tiger player in center field jumped to catch it, but it went over his\newlinehead and over the fence.  It was a home run!  The Knights won the game!	multiple: Who hit a home run at the end of the game?	Jake	Jimmy	Josh	Johnny	multiple: What team are the Knights playing today?	the Bluejays	the Tigers	the Jets	the Hawks	one: Who plays first base?	Jimmy	Josh	Jake	Johnny	multiple: How old were the boys when they started playing baseball?	nine	two	four	three
mc160.train.26	Author: 292850894;Work Time(s): 7613	There was once a land named Catatonia where cats ran things. Cats walked and talked much\newlineas you do except they walked on four legs. There were cat policemen, cat firemen, cat\newlineteachers, and even a cat bus driver. Most of the cats were very busy.\newline   \newlineThe King of Catatonia was a small cat named Diggs. He had two brothers named Pouncer and\newlineFlash who helped him rule in Catatonia. Pouncer was head of the Milk, Cheese and Cream\newlinecenter and Flash's job was to blow things up. Together the three of them made sure all\newlinethe cats were happy, had plenty to drink and got to enjoy bright fireworks shows in the\newlinedistance.\newline    \newlineOne day Pouncer's wife brought the kittens to see Pouncer at his office. There were white\newlinekittens and lots of black and white spotted kittens walking around in the Milk, Cheese and\newlineCream center.\newline   \newlineWell that is all the time we have for now. I hope this short story of the Cats of\newlineCatatonia made at least one person in the room smile.	one: What type of job was NOT in the story?	Bus driver	Policeman	Milk-maker	Fireman	multiple: What did Flash do in Catatonia?	Blew up things and put on bright fireworks shows in the distance	Was a fireman	Served cheese and cream	Was the king	multiple: What were the names of the ruling brothers?	Pouncer, Flash and Diggs	Diggs, Flash and Spot	Cream, Milk and Cheese	Pouncer, Kitten and King	one: What type of kittens did NOT come to visit Pouncer?	Spotted	White	Cheese colored	Black and White
mc160.train.27	Author: 323208675;Work Time(s): 1181	There once was a big black and white dog named Forrest. His owner's name was Jeff. Jeff\newlinethought he was the best dog in the whole world.\newline\newlineOne night, when Forrest and Jeff were taking a walk in the park, they saw two men walking\newlinedown the path. Both men were dressed in very nice suits.\newline\newlineJeff waved at the men. \newline\newline"Good evening," he said. "How are you tonight?"\newline\newline"Hello," one of the men said. "It is such a great night for walking."\newline\newlineJeff and Forrest kept walking down the path. It was a very dark night, but the moon was\newlineshining bright. When Jeff turned around to look for the two men, he could not see them at\newlineall. They were nowhere to be seen.\newline\newlineLater that night, when their walk was over, Jeff and Forrest were lying on the bed. They\newlinewere watching a television show about ghosts.\newline\newline"Do you think maybe those two men were ghosts?" Jeff said out loud. "They did not leave a\newlinetrace."\newline\newlineForrest was a dog, but he acted like he understood. He barked.\newline\newlineJeff smiled. He liked that his dog always saw things the same way he did.	multiple: What time of day did Jeff and Forrest go for a walk?	morning	afternoon	night	lunchtime	multiple: Why did Jeff think the men were ghosts?	they looked scary	they chased him and his dog	they were howling	they disappeared	one: What was the name of Jeff's dog?	Scruffy	Patches	Forrest	Rodney	one: How many men did Jeff and Forrest see?	two	four	three	one
mc160.train.28	Author: 198640933;Work Time(s): 2128	Johnny wakes up early this morning. He is so happy. Today Daddy is taking him to the\newlineaquarium. Johnny wants to see blue fish, red fish, yellow fish, and green fish. He also\newlinewants to see really big fish.\newline\newlineDaddy and Johnny are at the aquarium. \newline\newline"Look!" Johnny says. "There's a big red fish!" The fish swims away. A small yellow fish\newlineswims up to the glass and looks at Johnny. \newline\newline"A yellow fish!" says Johnny, "He's tiny."\newline\newlineLots of blue fish swim by behind the yellow fish. \newline\newline"Look at all of those blue fish!" says Johnny. "They stay together."\newline\newlineDaddy points at a long fish and says "That one is as big as me!" \newline\newlineJohnny laughs. He still wants to find a green fish. He sees a lot of fish, but none of\newlinethem are green.\newline\newline"Daddy, I can't find a green fish. I want to see a green fish." \newline\newlineDaddy laughs. "Let's go to the next window and look."\newline\newlineJohnny looks through the next window and sees lots of fish, but none of them are green\newlinefish.\newline\newline"I still don't see any green fish," says Johnny. \newline\newline"Look there," Daddy tells him. Johnny sees a green sea turtle! It's a lot bigger than a\newlinefish.\newline\newlineAfter looking at all the fish, Daddy and Johnny go home again.	multiple: Which fish stay together?	the blue fish.	the yellow fish.	the red fish.	the sea turtles.	one: What color was the sea turtle?	red	blue	green	yellow	one: Where did Johnny and Daddy go?	to the aquarium.	to Disney Land	to the ice cream store	to get a hamburger	multiple: Which fish did Johnny see first?	the blue fish	the red fish	the yellow fish	the sea turtle
mc160.train.29	Author: 1110250135;Work Time(s): 2647	Rob is a dog.  Rob is a big red dog.  He likes to go to the park.  Rob likes the swing.\newlineHe likes to go as high as he can.  To get to the park, Rob has to go to town.  When he is\newlinein town, he walks by the school.  It is by the baseball field.  Rob likes to go to the\newlinepark with Rod.  Rod is a small dog.  Rod is a brown dog.  Rod likes to go down the slide.\newlineRod likes to go fast.  Rob likes to slide too.  Rob and Rod like to go down the slide many\newlinetimes.  When it gets dark, Rob and Rod have to go home.  Rob has to go home.  He has to go\newlineeat.  Swinging makes Rob hungry.  Rod has to go home too.  He does not like to be in the\newlinedark.  They can go to the park tomorrow.  Goodbye Rob and Rod.	multiple: What does Rob like to do at the park?	walk	throw a ball	run	swing and go down the slide	multiple: What is by the baseball field?	the store	the school	a rock	the park	one: What makes Rob hungry?	throwing	swinging	running	jumping	one: What color is Rob?	Black	Red	Brown	White
mc160.train.30	Author: 120746547;Work Time(s): 2063	Mary was a little girl who loved to sew. She liked to sew dresses, shirts, and skirts but\newlineMary hated to sew quilts. She didn't like anything about sewing quilts and blankets\newlinebecause it took too long. One quilt or blanket took a week to make, when a skirt or shirt\newlinetook one night! Mary's mother didn't understand why Mary didn't like to sew quilts and\newlineblankets because Mary's mother loved to!\newline\newlineMary was a normal little girl even if her friends didn't think so all the time. Mary's\newlinefriends liked to play games and play outside but all Mary liked was to sew. She woke up\newlineand she began to sew. She only stopped to eat and use the bathroom. Mary's father was very\newlineworried about Mary. He said that little girls needed to laugh and play, not sew all the\newlinetime. \newline\newlineOne day Mary's father took Mary's sewing things and gave them to the poor children. "No\newlinemore sewing, Mary!" He said. He wanted her to go laugh and play with her friends instead of\newlinesew but instead of going outside to play she ran into her room and cried. Mary was very\newlinesad that she couldn't sew any more. Soon her friends came over to see why Mary hadn't come\newlineover to play like her father said she would. When they saw her crying on her bed they had\newlineto think of a way to cheer her up. Billy said that maybe they could let her sew at their\newlinehouses. Abby thought it was a great idea. So then all Mary's friends bought sewing things\newlinewith their money so that Mary would be happy again. When Mary's father saw Mary go to one\newlineof her friend's house he was very happy. Soon everyone was happy again.	multiple: What did Mary like to sew?	blankets, dresses, and shirts.	dresses, shirts, and skirts.	quilts, blankets, and shirts.	quilts, dresses, and skirts.	one: What was the little girl's name in the story?	Mary.	Billie.	Billy.	Abby.	multiple: Why did Mary's father not want Mary to sew?	Because she never did anything but sew.	Because her friends didn't think she was normal.	Because he thought little girls needed to laugh and play.	Because he didn't like her sewing.	one: What are two of Mary's friends' names?	Billy and Abby.	Johnny and Abby.	Billie and Abbie.	Jenny and Billy.
mc160.train.31	Author: 3638994496;Work Time(s): 1170	Ryan and Adam love to play basketball.  They like it better than soccer and baseball.\newlineTheir other friend, Jared, has his own basketball hoop.  He got it for his ninth birthday.\newlineRyan got a football for his birthday and Adam got a skateboard.  They like their presents,\newlinebut think the basketball hoop is better.  They play basketball at Jared's house with him\newlineand any other kids who show up.  Alex and Brady come almost every day and Josh, Ty, and\newlineMax come sometimes.  Next year, they all get to play on a basketball team.  They get to\newlineplay at their school.  They are very excited about that and can't wait to play on a real\newlineteam.  For now, they are practicing a lot and are trying to get really good.  They play\newlineevery day they can.  They are trying to be as good as the NBA players they watch on TV.\newlineThey dream of someday playing in the NBA.  They are sure it is going to happen.	multiple: What do Ryan and Adam play at Jared's house?	football	basketball	soccer	baseball	one: What sport do Ryan and Adam love to play?	football	baseball	soccer	basketball	multiple: What do the boys get to play on at their school next year?	on a baseball team	on a skateboarding team	on a soccer team	on a basketball team	multiple: What did Jared get for his ninth birthday?	a basketball hoop	a baseball bat	a football	a skateboard
mc160.train.32	Author: 3310356749;Work Time(s): 1343	Cindy and Mary were playing at recess. They were having a great time until Cindy brought\newlineup Allison's birthday party. Cindy had been invited to it, but Mary had not. This hurt\newlineMary's feelings a lot. The girls kept on playing and Mary was trying to have fun, but all\newlineshe felt like doing was crying. She couldn't believe that she had not been invited to\newlineAllison's birthday party. She thought that they were friends and if her best friend Cindy\newlinehad been invited, why not her?\newline\newlineAfter recess was over, the class walked back into the school. Mary saw Allison in line and\newlinetried to smile, but it was hard. Cindy felt horrible now that she had talked about the\newlineparty that her friend was not going to.\newline\newlineMary found it hard to pay attention to the teacher now. She kept thinking over and over\newlinewhy Allison didn't invite her to the party. Did Mary do something to make Allison mad or\newlineto hurt her? She couldn't understand it. Her eyes started to get wet with tears. She was\newlinehoping that no one saw this. Mary thought she saw Allison looking at her in a funny\newlineway. Suddenly Mary felt like she was going to start crying. She reached into her desk to\newlinepull out some tissues. She felt a strange  piece of paper. She pulled it out and there was\newlinethe invitation to Allison's party. It had gotten mixed up in her papers in her desk. She\newlineimmediately started to smile. She smiled at Allison and at Cindy. Cindy gave her a puzzled\newlinelook because she thought that Mary was sad. \newline\newlineAt lunch Mary explained everything to Cindy. Then Mary, Allison, and Cindy all went off to\newlineplay.	multiple: What did Mary find in her desk?	a test	a birthday invitation	a teacher	a sandwich	one: How did Mary feel at the end of the story?	sad	mad	happy	grumpy	multiple: Who did we think was not invited to the party?	Cindy	Allison	Mary's desk	Mary	multiple: What was this story about?	an animal	the teacher	a birthday party	a test
mc160.train.33	Author: 96611325;Work Time(s): 7178	A boy named Eduardo in a far away place is thinking about a girl he loves.\newline\newlineHe is cold. It is snowing where he lives. He lives in Argentina.\newline\newlineIt's warm where she lives in Hawaii. She eats fresh fruit.  Her shower is outdoors under\newlinethe warm sun as red birds fly around her. It is nice, but she misses him.\newline\newlineShe remembers he is very pretty. She wondered if he would really love her always,  because\newlineshe is older.\newline\newlineHe didn't care. Eduardo was poor, so he could not visit her. \newline\newlineMaybe a time machine would help!! She can give back her birthdays! But she didn't want to\newlinebring back any dinosaurs back by accident. Like last time.\newline\newlineThen an angel flew down from a star called the Pleiades to help her. His name was Eh. He\newlinesaid, "close your eyes! Then remember the most happy you have ever felt! Let go of any\newlinething that feels like clouds. Imagine puppies hugging you, and kitties purring with\newlineyou. Imagine you are eating chocolate ice cream!\newline\newlineAs long as you remember how to be happy  you can ALWAYS be as young as Eduardo! And you\newlinecan think of GREAT ways you can see him again!"\newline\newlineIt worked! She had an idea. Someone in a place called MR was buying stories that people\newlinewrote. She wrote one about her & Eduardo!\newline\newlineIt paid for her airplane ride. Wow.\newline\newlineThen they were together again. Hugging each other in happiness, they said, "Thank you\newlineeveryone,  for helping us!"	one: How does she travel to see the boy?	On an Airplane	on a Dinosaur	On a bird	In a time machine	multiple: What things does the girl NOT imagine?	Kitties	Chocolate ice cream	Birds	Puppies	multiple: Where is it snowing?	Hawaii	MR	Argentina	Pleiades	one: What is the name of the boy?	Pleiades	Argentina	Eduardo	Eh
mc160.train.34	Author: 2479256243;Work Time(s): 973	Jamie and his friends love playing baseball. They play in the park every morning. One\newlinesummer morning they lost the baseball. Jamie and his friend Joe went to the store. They\newlinebought two baseballs. They also bought colas for the other kids. They spent ten\newlinedollars. Jamie and Joe went back to the park. His friend Mike drank his cola and went to\newlinebat. Mike hit a home run and rounded the bases. All of Jamie's friends cheered very\newlineloudly.  The sun was very bright and Jamie had an idea. Jamie and his friends went to the\newlinepool in town and swam that afternoon. They met Sally and Jessica at the pool. They also\newlinemet Jenny at the pool. The lifeguard made them put their sandals, watches and hats by the\newlinefence. Jamie went home after swimming. He was very tired. He went to sleep but had a lot\newlineof fun that day.	one: Who made Jamie and his friends leave their sandals, watches and hats by the fence?	Jessica	Mike	Joe	The lifeguard	one: Where do Jamie and his friends play baseball?	The store	The park	The street	His house	multiple: What girls did Jamie and his friends meet at the pool?	Mike and Sally	Mike and Joe	Jessica, Jenny and Sally	Mike and the Lifeguard	multiple: What did Jamie and Joe buy from the store?	2 baseballs and chips	Colas and chips	Ice Cream	2 baseballs and colas
mc160.train.35	Author: 1606126609;Work Time(s): 1528	Once upon a time, there was a boy named Freddy.   And Freddy loved his mom very much, and\newlinehis mom loved him very much too.  One day, Freddy went outside to ride his bike.  On the\newlineway out, his mother told him, "Remember to wear your helmet," and Freddy grabbed his\newlinehelmet and met his friends outside.  When he was putting on his helmet, his friends told\newlinehim, "Helmets are for girls!  You're not cool if you wear a helmet!"  Freddy thought about\newlinewhat his mom told him, but he wanted to be cool like his friends, and he took off his\newlinehelmet.\newline\newlineFreddy and his friends went on a long adventure, and they rode all the way to the top of\newlinethe largest hill in their neighborhood.  Looking down, Freddy was scared.  He had never\newlineridden down this hill before.  His friends said, "What are you, scared?"  Freddy did not\newlinewant to come off as scared.  He hopped on his bicycle, and down he went.  Freddy started\newlinespeeding up, going very, very fast.  He pressed his brakes, but oh no, his brakes weren't\newlineworking.  Freddy, speeding down the hill, did not know what to do.  He got to the end of\newlinethe hill and slammed right into a tree.  He awoke the next day in the hospital.\newline\newlineAt the hospital, his mother was there.  Freddy opened his eyes and told his mom the whole\newlinestory.  He told her how we would never do that again, and how he would always wear his\newlinehelmet.  His mom gave him a big kiss on the forehead, and Freddy knew his mother was right\newlinein the beginning.  She didn't have to say it.  In the end, Freddy learned that it's\newlineimportant to not care what other people think, and those that think you're not cool\newlinebecause you wear a helmet are the ones that aren't cool in the first place.	one: Who does Freddy love?	His friends	His bicycle	His mom	His dad	one: What's the name of the main character in the story?	Billy	Freddy	Blake	Joey	multiple: In which two places is this story located?	Neighborhood and Hospital	Neighborhood and Shopping Mall	Hospital and the Zoo	Restaurant and Shopping Mall	multiple: What two things do the main character's friends say to him?	"Freddy is a girl!" and "You're a little baby!"	"Helmets are for girls!  You're not cool if you wear a helmet!" and "What are you, scared?"	"Did your mommy buy you that helmet?"  and "Helmets are for girls!  You're not cool if you wear a helmet!"	"Quit being such a cry baby" and "What are you, scared?"
mc160.train.36	Author: 1918645709;Work Time(s): 1253	There was a big race in town. Stephanie and Sarah were friends. Stephanie was faster than\newlineSarah. On the day of the race, they wished each other good luck. Sarah tripped on a rock\newlineduring the race. She cried but another one of her friends, Matt, helped her stand\newlineup. Stephanie cheered for her to finish after she crossed the line.\newline\newlineOn the next day Sarah came into school with a bruise on her knee. Jane thought she looked\newlinesilly. They were in the same class. Jane did not make fun of Sarah. She gave her a bandage\newlineinstead. It had a cat on it to match Sarah's shirt.\newline\newlineSarah was still unhappy. She would not eat her lunch or play at recess. When Stephanie\newlinetried to talk to her she frowned. Then Stephanie gave Sarah a bunny toy that she\newlineliked. Sarah smiled. She gave Stephanie a hug.	multiple: Based on the story, who likely won the race?	Jane	Matt	Sarah	Stephanie	multiple: Why was Sarah unhappy?	Stephanie was her friend	She did not win the race	Matt helped her stand up	Jane gave her a bandage	one: What did Stephanie give Sarah?	A rock	A bunny toy	A hug	A bandage	one: What was on Sarah's shirt?	shoelace	cat	rock	bunny
mc160.train.37	Author: 528199311;Work Time(s): 3241	The other day Mitch went to the store to buy his mother a big turkey. Inside the store\newlinethere was food all over! Mitch could not believe his own little eyes. From the first time\newlineMitch woke up this morning he knew that he'd be a big man someday, and getting a big\newlineturkey for his mother was the way in which he could show that he is a big man. The store\newlinehad all kinds of food from chocolate bars to yummy radish. Mitch ran for the turkey\newlinesection of the store with much force. "Turkeys are good, yummy yummy in my tummy, I want\newlineto eat a big old turkey and then go to the bathroom several times!" Mitch would cry out to\newlinestrangers he met in the turkey section of the store. Then, four and a half seconds later,\newlineMitch turned into a giant Walrus named Ted! No one knew how this could have happened, but\newlinethe Walrus knew. A few years later, Mitch the now giant Walrus named Ted joined the circus\newlineand became a rich man with green in his heart. He could not think of anything else\newlinebut making more money at his circus. One day Ted the giant Walrus, also known as Mitch the\newlinehappy boy, remembered that his mother still wanted a big turkey for her late night\newlinebreakfast. Now that Ted was a giant walrus making money hand over fist, he could buy his\newlinemommy a big old turkey for their night time breakfast. Ted the walrus also remembered that\newlinehe had earlier built a time machine. Ted the giant walrus used his time machine to go back\newlinein time to buy his mother who was now a dog named Herbert. Ted's mother, Herbert loved the\newlinebig turkey, but there was a small problem. Herbert the dog didn't have any teeth!	multiple: What are the different types of food found in the store?	no food is in the story.	Turkey and radishes.	Turkey, chocolate, and radishes.	Chocolate.	multiple: Mitch's heart is ____, after joining the _____.	red, circus	blue, CIA	green, circus	pink, superheroes	one: What did Mitch need to get for his mother at the store?	Toys.	A fish soup.	A big turkey.	A lion.	one: Who was Ted the Walrus before he was a giant walrus?	Mickey the mouse.	Mitch.	Ricky the bat.	Dino the dog faced boy.
mc160.train.38	Author: 259176131;Work Time(s): 843	As they went to the doors they saw they had the letters A, B, C, and D on them. What did it\newlinemean? Alpha, the leader, told everyone to stop and look at the doors, so as to see which\newlinedoor they would go through. The walls were brown and dirty. The lights were yellow. Door A\newlinewas blue. This was Beta's choice. Door B was red. Door C was the same color as door\newlineA. Door D a color no one had seen before. Gamma felt that Alpha needed to make a choice\newlinesoon before the monsters caught their scent. Delta was the first to voice a choice. He\newlinewanted to go in the red door. Alpha told him that the old books said to go in the blue\newlinedoor. This is why it was so hard for Alpha right now. Two doors were blue. Being a good\newlineleader, Alpha asked everyone what they wanted to do. The final choice was door D. They\newlinewent in and enjoyed all of time in a world with odd colors.	multiple: What color was door C?	blue	red	yellow	brown	one: Who was the leader?	Beta	Gamma	Alpha	Delta	multiple: What color was the door that Delta wanted to go in?	blue	yellow	red	brown	one: What color was door A?	blue	red	yellow	brown
mc160.train.39	Author: 1226214207;Work Time(s): 5602	Tommy's birthday is next week.  He is hoping for a very special gift.  What are some\newlinethings Tommy is hoping for?\newline\newlineHe would like a big, bouncy ball, like his friends Bobby and Joey have.  One with blue\newlinestripes!\newline\newlineHe would really like some new sneakers.  Danny, Tommy's best friend, got a special pair of\newlinesneakers for HIS birthday last month.  They have pictures of robots on them and even light\newlineup when you walk!\newline\newlineHe would really, REALLY like a shiny new bicycle.  Tommy has an old bicycle now. He is\newlinegetting too big for it.  He saw a red one in the store yesterday when he was shopping with\newlinehis Mom.  It looked like it was the right size for him!\newline\newlineBut what Tommy wants most of all is a new baby brother.  Today his Mom and Dad said that\newlinehe might have one very, very soon.  Then Tommy and his little brother can have many fun\newlinebirthdays together.  That would be the best gift of all!	multiple: What makes Danny's sneakers special?	bouncy	shiny red	pictures of robots	blue stripes	one: When is Tommy's birthday?	today	last month	yesterday	next week	multiple: What's wrong with Tommy's old bicycle?	it's not shiny	it's too small	it's old	it's red	one: Who is Tommy's best friend?	Danny	Joey's little brother	Joey	Bobby
mc160.train.40	Author: 3411676068;Work Time(s): 809	Once upon a time there were three rabbits, named Winston, Chester, and Francis. Chester\newlinewas a brown rabbit with large eyes. Francis was grey and white and had messy fur. Winston\newlinewas black and very fat. They were very happy rabbits who loved to eat. Every day they\newlinewould leave their home, cross a road, and go through a small forest to get to a meadow of\newlinegrass. They loved to eat that grass. One day, Chester thought he smelled something\newlineinteresting. At first he thought it might be dirt. Then he thought maybe some sort of\newlineflower. So, he asked a nearby squirrel. The squirrel's name was Acorn. Acorn said that he\newlinethought it was mushrooms. However, Francis, the smartest rabbit, went to go look, and he\newlinelearned that it was actually a garden of carrots. The rabbits were all excited. They all\newlineloved carrots! They ate all the carrots.	multiple: What was the interesting smell?	Carrots	A flower	Mushrooms	Dirt	one: What color is Winston?	White	Black	Brown	Grey	one: Who smelled something interesting?	Francis	Winston	Chester	Acorn	multiple: Where did the rabbits go to eat everyday?	The meadow	A forest	Their home	A road
mc160.train.41	Author: 2258247837;Work Time(s): 1709	Late in the evening, the wind blew hard around the little house. The sound of the wind is\newlinelike someone crying. It made the old woman nervous. She had not been getting much sleep\newlinelately, but with the wind making the spooky noise, she didn't know what else to do but lie\newlinedown and try to rest a little.\newline\newlineOnce she lay down to try to sleep, many memories of her life in the little house kept her\newlinemind busy. She still was having trouble falling asleep. She remembered being a little girl\newlineand her dad putting the finishing touches on the house. Her mom loved the big kitchen, and\newlineshe and her younger sister had their own room in the back.\newline\newlineIt was in this, her old bedroom, that she was trying to sleep. The crying sound got\newlinelouder. It didn't seem like it was outside. It sounded like it was coming from the other\newlineside of the bed. When she turned and looked, she saw her younger sister. She still looked\newlinefive years old. The old woman couldn't remember her any other way, as she had died from a\newlinesickness at age five.\newline\newline"What's wrong?" she asked her sister. "I miss you. I am so lonely," answered the little\newlinegirl, who was so thin you could see through her. The old lady closed her eyes and reached\newlinefor her sister. That is how they found her the next day, holding her pillow and smiling.\newline\newline"She died in her sleep." "It is best that way."	multiple: What made the old woman nervous?	the sound of the wind	ghosts	cats	snakes	one: What was blowing outside the house?	bubbles	a storm	the wind	clouds	multiple: Who still looked five years old?	the old woman's little sister	the house	her mom and dad	the bed	multiple: Who did the younger sister miss?	the wind	the old woman	her mom	her pet bunny
mc160.train.42	Author: 1146176177;Work Time(s): 706	A little boy named Joey did not like to brush his teeth. One day, as his mother asked him\newlineto brush his teeth, Joey said, "I don't want to! It's gross and a waste of time!" In\newlineresponse, Joey's mom told him that in order for him to grow up and be big and strong like\newlineshe is, he must brush his teeth. In disgust, with his mom watching to make sure he brushed\newlinehis teeth right, he brushed his teeth and whined until he was finished. The next day, Joey\newlinedid not brush his teeth and told his mom that he did. After going to school, one of Joey's\newlinefriends said that his breath stunk and began to make fun of him. This made Joey very\newlineangry, so he pushed the boy over and started to cry. A teacher came over and called the\newlineprincipal as both kids were being loud and starting a fight. Joey's mom came to school and\newlinetook him home. After asking what was wrong, Joey told his mom that he didn't brush his\newlineteeth. After hearing this, his mom marched him up to the bathroom and forced him to brush\newlinehis teeth. "You won't get teased if you brush your teeth, Joey!" she yelled, and then left\newlinethe room. From that day forward, Joey brushed his teeth every day so the other kids\newlinewouldn't make fun of him.	one: What did Joey's friend do?	He hugged Joey.	He kicked Joey.	He made fun of his stinky breath.	He gave Joey a high-five.	multiple: What did Joey's mom say would happen if he brushed his teeth every day?	He would get smarter.	He would grow up to be big and strong.	He would run faster.	He would get a treat.	multiple: What did Joey do after his mom yelled at him?	He stopped brushing his teeth.	He didn't go back to school.	He only brushed his teeth sometimes.	He brushed his teeth every day after that.	one: What did Joey not like to do?	He didn't like to go to school.	He didn't like to eat his breakfast.	He didn't like to brush his teeth.	He didn't like his bedtime.
mc160.train.43	Author: 3638994496;Work Time(s): 4212	Bailey and her friend Kara were bored one Saturday.  It was a hot summer day.  They didn't\newlinewant to stay inside any longer but they didn't know what to do.  They were tired of\newlinewatching TV inside.  Suddenly, Kara had an idea.  She said, "Bailey, we could make some\newlinemoney."  "How?," asked Bailey.  "Well, it is hot outside," said Kara. "People are thirsty\newlineout there.  We could make money by making some lemonade and iced tea and have people pay\newlinefor it."  "That is a great idea," answered Bailey, "let's do it!" Kara had made some iced\newlinetea with her mom earlier that day.  She asked her mom permission to use it.  Her mom said\newlineyes.  She and Kara made two pitchers of lemonade.  They got a cooler full of ice and made\newlinea sign so people knew what was for sale.  Kara's mom helped them get a table and chairs\newlineand set up out on the corner in their neighborhood.  It was so hot out that people who saw\newlinetheir stand came to buy drinks right away. Their first visitors to their stand were their\newlinefriends, Abby and Molly.  In a half hour, they had to close their stand. They were all\newlineout of lemonade and iced tea.  They had made a lot of money. They split the money and each\newlinegot ten dollars.  It was a great day.	one: Which two friends were bored one Saturday?	Abby and Molly	Bailey and Kara	Abby and Bailey	Kara and Molly	one: How many pitchers of lemonade did they make?	two	four	one	three	multiple: Who help them set up their stand?	Abby's mom	Bailey's mom	Molly's mom	Kara's mom	multiple: How long was their stand open?	an hour	three days	two days	a half hour
mc160.train.44	Author: 1230714517;Work Time(s): 1173	Bob walked out the door with a huge grin on his face. It was his first day of middle\newlineschool. His mom, who is a nurse at the high school, waved at him as he entered the\newlinebus. The bus driver said "good to see you Bob". Bob said "you too Mr. Smith".  Bob was so\newlineexcited to see his friends that he could barely breathe. As he walked down the school bus,\newlineBob's friends Jill, Jim, Jeff and Chris all waved to him. Instead of sitting next to his\newlinebest friend Chris, Bob turned left and sat next to Jill. Jeff and Jim started laughing at\newlinehim and teased "Bob and Jill sitting in a tree, K-I-S-S-I-N-G". Bob's face turned red from\newlineembarrassment.  Chris felt bad for Bob and reached into his pockets to help his\newlinefriend. When he reached in, he felt a pencil, a rock and a folded up piece of\newlinepaper. Chris's eyes twinkled. He had a plan. Without Jim and Jeff seeing, Chris quickly\newlinemade a paper airplane with the piece of paper he found in his pocket. He threw the paper\newlineairplane at Jim. The plane hit Jim in the face. Both Jim and Jeff stopped laughing. Bob\newlinelooked over to Chris and smiled.	multiple: What did Chris pull out of his pocket?	Airplane	Paper	Pencil	Rock	one: Where does Bob's mom work?	the school bus	on an airplane	The high school	the middle school	one: Who did the paper airplane hit in the face?	Chris	Jim	Jill	Jeff	multiple: Who is Bob's best friend?	Chris	Jim	Jill	Jeff
